Agent0_x,Agent0_y,Agent0_z,Agent1_x,Agent1_y,Agent1_z,Agent2_x,Agent2_y,Agent2_z,Agent3_x,Agent3_y,Agent3_z,Agent4_x,Agent4_y,Agent4_z,Agent5_x,Agent5_y,Agent5_z,Agent6_x,Agent6_y,Agent6_z,Agent7_x,Agent7_y,Agent7_z,Agent8_x,Agent8_y,Agent8_z,Agent9_x,Agent9_y,Agent9_z,Agent10_x,Agent10_y,Agent10_z,Agent11_x,Agent11_y,Agent11_z,Agent12_x,Agent12_y,Agent12_z,Agent13_x,Agent13_y,Agent13_z,Agent14_x,Agent14_y,Agent14_z,Agent15_x,Agent15_y,Agent15_z,Agent16_x,Agent16_y,Agent16_z,Agent17_x,Agent17_y,Agent17_z,Agent18_x,Agent18_y,Agent18_z,Agent19_x,Agent19_y,Agent19_z,Agent20_x,Agent20_y,Agent20_z,Agent21_x,Agent21_y,Agent21_z,Agent22_x,Agent22_y,Agent22_z,Agent23_x,Agent23_y,Agent23_z,Agent24_x,Agent24_y,Agent24_z,Agent25_x,Agent25_y,Agent25_z,Agent26_x,Agent26_y,Agent26_z,Agent27_x,Agent27_y,Agent27_z,Agent28_x,Agent28_y,Agent28_z,Agent29_x,Agent29_y,Agent29_z,Agent30_x,Agent30_y,Agent30_z,Agent31_x,Agent31_y,Agent31_z
28.716144290433004,16.85278306809675,27.634432719419017,24.009356032758195,25.84752281155969,15.641525298673356,29.100430175912038,19.24075614901512,32.748996199111915,14.323529082371158,24.367964693269226,25.045069479825376,33.601372386670675,30.390960571381267,28.02376024594437,17.193506696347914,29.934644027366538,27.63520271875612,21.464308096251653,15.908368268542954,25.406331769848972,17.233665442299614,19.69127897931173,23.094993686506317,16.29801432410167,27.410226503392558,21.789018681784455,25.679233603964928,35.05687446722857,24.32183871609828,18.156781323704205,31.19183043368945,22.57325038735812,32.330780549004146,24.155334038141074,30.896068829397237,30.88866050916744,32.433321843182355,22.490840717424923,33.87286473694167,27.111585972724157,23.106718773640573,28.873183310469074,27.647557889986246,33.79220723931789,27.106447748926577,19.608214367752755,16.128879436810454,22.74575582292472,34.09129740125824,27.755306577411115,24.79532143233398,33.138404081900475,20.43786013069189,30.293852160813525,17.566232735102606,21.40415676973767,28.423209276718204,32.10422184452916,30.51810843132201,34.212548755076874,21.944357824616045,25.470877759215615,23.35790685978633,18.812430833930044,32.08988503636639,18.399628614067854,20.086358971159648,30.178263904232583,31.38993766216246,22.88977110005858,18.559035472127757,25.931395331504643,14.9358614483965,24.79740048631991,19.70010214463034,22.352625791024728,16.986939023423044,20.70165139542321,30.763545509212104,17.357508242279376,29.58606398460041,28.05564413410089,16.996347609305257,19.191703998503804,25.631099106036366,33.964421440679324,22.211681159386746,17.899396456115863,19.142054823336252,22.977461866746612,22.577007856790452,34.05568087466971,22.368114039366066,30.360305423767716,32.51190587581559
28.61808024705248,17.025756456615415,27.612900179851337,24.040604945983315,25.856459373970893,15.83378291112368,29.034488679873814,19.34148409613984,32.622982237448475,14.480409970975082,24.39559272253234,25.058191590861846,33.46180937353216,30.313744160816867,27.968477469047002,17.362542193804263,29.889617925043133,27.567679000346242,21.530106339788958,16.094642125133465,25.37514456897581,17.365558523732822,19.83580728811812,23.136023179125562,16.452323873327433,27.375373803958663,21.911386375069537,25.69121673352397,34.86492462926455,24.305872812020883,18.275520179698734,31.031129923041796,22.564507964656528,32.18409545282287,24.147353400110443,30.766425542347992,30.776091290058314,32.32779191091945,22.594197197264943,33.68227062283924,27.09529740349576,23.165101700785417,28.84411455024403,27.58717198038061,33.60876113680341,27.077719715739903,19.685420247227807,16.27629403799853,22.807495352103842,33.90497804063301,27.71692264336381,24.76115725809719,32.96446585894209,20.530479263665587,30.146138310284293,17.671664148901364,21.44301413110652,28.364984526269495,31.94281371790255,30.46113353226551,34.03150584734169,22.022862760837906,25.438313353070374,23.431425883585582,18.97498239445653,31.999486234880916,18.530355951161624,20.13940812137727,30.077299758544196,31.237856339910017,22.905997887418728,18.687907357323546,25.95133730637443,15.126570905418705,24.79557195579878,19.838807446031332,22.412962810727233,17.110631791256456,20.772889209714474,30.66565487885481,17.48028765480443,29.51555288721926,27.97717323938999,17.16626083371518,19.270702251471526,25.60013791261018,33.826231685773784,22.22809618304564,18.0621909039425,19.2239922571328,22.953725918593957,22.609889123264,33.85983545838332,22.399166762952675,30.235413464834583,32.3588120256723
28.519679475673048,17.19852918504227,27.591292947176285,24.071938220888573,25.865445384164385,16.02597632778011,28.96868187587167,19.4411051976308,32.49669885217897,14.638454165944397,24.42292396830191,25.073967355411842,33.32229192441262,30.236524716816124,27.913367177298262,17.529083906835922,29.839881442318003,27.505928777264966,21.595900573948587,16.280917933711905,25.34396056843392,17.497425837826032,19.98037693768942,23.177027501977783,16.60698992509396,27.341164744445116,22.033485321330975,25.703191588592755,34.672963281848894,24.289907352203162,18.395079183457774,30.871062529138662,22.555338775531798,32.037703556520775,24.13922128712235,30.63668515751568,30.663598290973628,32.222089601649614,22.697841191919277,33.49170065138114,27.07904187820433,23.223572581366753,28.81504367342226,27.526742564910574,33.425394961214536,27.048894032653923,19.762623687635095,16.423608933351783,22.869232508930466,33.71865771842313,27.678539561171647,24.726945499514823,32.79064314785816,20.623297476782053,29.998296493561224,17.77727593868905,21.481643139450338,28.306866022392295,31.781485924673056,30.404213824641186,33.875007847901514,22.12955770419953,25.374090574928335,23.50474296072088,19.13724100311674,31.908399736891425,18.661257692746908,20.194474439099352,29.972571929805962,31.08574660943077,22.922156509707804,18.816754277423527,25.971277415503057,15.317272226494541,24.793741346691146,19.97746815161777,22.473311020602296,17.23431632219319,20.84415316278669,30.567863474880458,17.6029944330773,29.48655380370287,27.87023926411573,17.332766623666323,19.35054671763152,25.56812186111409,33.68729886674703,22.244527674425203,18.224765672923557,19.305588249434162,22.930341167539737,22.642363709790335,33.663879966885695,22.427792528004883,30.114624958848296,32.20824241956501
28.421155168281523,17.37121573405395,27.569560100067452,24.103345128551695,25.874229403904717,16.218390760859144,28.902865616480657,19.540438841043905,32.370283825946636,14.797646922440249,24.44982723349687,25.091735494084944,33.18283487215963,30.159286948010006,27.8583453166389,17.692358231474763,29.786168247395675,27.448901270923823,21.661692626527334,16.467195010697694,25.312779542037955,17.62558569851483,20.128931319303522,23.214164383109612,16.76186256649801,27.307322637853655,22.15542455523862,25.71516435611455,34.4809967911451,24.2739413115831,18.51511092532986,30.711363075231183,22.54593317269066,31.891181390069207,24.13130043604325,30.506732850677704,30.551151935444533,32.11627115125443,22.80171697012691,33.30115236645865,27.06281674101144,23.282122526167512,28.785972470143776,27.466289784279784,33.242070576088096,27.02001355276668,19.839827825713655,16.57084569152272,22.930968480135714,33.53233699543149,27.640156517477607,24.692756546938746,32.616874438467015,20.716225143051503,29.85033538500029,17.883000150685206,21.520116984785915,28.24874748617669,31.620158070669483,30.347294001764922,33.722659549725506,22.241605846917818,25.3206261743761,23.57759773087335,19.29886987719461,31.81583468122596,18.79250450398183,20.250578921518514,29.865965470757395,30.933606859401586,22.938256493901317,18.94557309192679,25.991212513663754,15.507970663353897,24.791912625865084,20.11609798104742,22.533678570097326,17.35798202292738,20.91542045946172,30.470067298066166,17.72572808123013,29.449969064094528,27.758042498822473,17.489983826879804,19.43074040998149,25.53518036878298,33.547957054386394,22.260960120626798,18.38733396489004,19.38717463830263,22.90701895873292,22.674795129002945,33.467909873187125,22.455186737516165,29.996705245675827,32.057556450850804
28.32258577205051,17.543870316264798,27.54777778227867,24.13472330803515,25.883009860724624,16.410811397447837,28.836995491530022,19.6397127686109,32.243789224156465,14.957796965775477,24.476522511425532,25.110602122370675,33.04343687955968,30.08203163507571,27.803379905512593,17.853519241608463,29.72990057400017,27.394861144760178,21.72748145755824,16.65347410493475,25.281603770005688,17.74972238456561,20.28194344032465,23.248477266942736,16.91715031777071,27.272733147830905,22.27662390129558,25.727136546116803,34.28902888474575,24.257974904009096,18.635382195374774,30.551850963905235,22.536409100970978,31.744584495768724,24.12347512679252,30.376707708988217,30.438753786351274,32.010354535454965,22.9057925620305,33.110623334024595,27.046620671744336,23.34074312954242,28.75690058102741,27.405825431251426,33.058765800917115,26.991109100833786,19.917039010546908,16.718017583476577,22.992698450340615,33.346014285258725,27.60177346845364,24.658577671165624,32.44312938021733,20.809200726860904,29.702264252159605,17.988806591525893,21.55846778932983,28.190628931785124,31.45883011105586,30.290374333458896,33.56574968984924,22.350614421195264,25.27257259983856,23.64910747254516,19.459843462250262,31.721104212208008,18.923915925581262,20.307232154956566,29.758404769579442,30.781436244387745,22.954305639241923,19.074361790422216,26.011148546723007,15.69852775381939,24.790028572148746,20.25471142819983,22.594057032229415,17.4816379249504,20.98669215735738,30.37225486560798,17.848517486317583,29.40606418972409,27.648798596463728,17.64811093830652,19.511081770754355,25.501671540036806,33.40841450129759,22.277392198686577,18.549902530575306,19.468760849435032,22.883708644690785,22.707211775150373,33.27193592004077,22.481921146820156,29.880537185463673,31.90654480027117
28.22399767074599,17.71651162707279,27.525974936508735,24.16608006118302,25.891786145586703,16.603238904657946,28.771080033897935,19.738993057964183,32.117250430213744,15.11839531600396,24.503166453108115,25.129860168015796,32.904090276860245,30.00476391797057,27.74846654693048,18.01363357347309,29.672255833133068,27.34239978171483,21.793267805618587,16.839754791234085,25.250432271473652,17.871090709878874,20.437559325912353,23.280933788065745,17.07287189341236,27.237382737204445,22.397044577876564,25.739108724376795,34.097061545226865,24.24200740444319,18.75576557671192,30.392426758389373,22.526829738076096,31.597945946310812,24.115695200615416,30.2466554482485,30.326405566698593,31.90434546206848,23.01004897897643,32.920111403626954,27.03045282899238,23.399427073146388,28.72782843345239,27.345353591606585,32.875474069578594,26.96218660760112,19.99425705739555,16.865130309289977,23.054423711872857,33.15969001671759,27.563390411756856,24.62440365802603,32.2693957337829,20.902199419983614,29.554090027337317,18.0946864596443,21.596706480460863,28.132510510948492,31.297501698749294,30.233455741598434,33.40636736940873,22.45767088411143,25.227661417426525,23.71985793671442,19.620412312750425,31.62512496409212,19.05540780751808,20.364169579441022,29.650357174304897,30.629242391222995,22.970307009034045,19.20312897266848,26.031085436062934,15.88958804334361,24.78834589019199,20.393314038867505,22.654442528117848,17.605287070838823,21.057969223023758,30.27443238226328,17.971355475318443,29.358001595620514,27.541495579019625,17.806631305289063,19.59148899562166,25.46784162830251,33.26877148884209,22.29382329522845,18.71247163864271,19.550346307248272,22.860400764431763,22.739624283395468,33.07596099300393,22.508290974787652,29.76538087362285,31.755298958079013
28.12540118696531,17.889146988528957,27.50416289027311,24.197422599060378,25.90055891278712,16.79567180995327,28.705129179138407,19.838220383354162,31.99065303539463,15.279171000848258,24.52983682518439,25.14921824436186,32.7647882514492,29.927488018955877,27.693603566985427,18.173230483593247,29.613892784907982,27.290752612375325,21.85905274700498,17.02603677286101,25.21926554549969,17.99082450674781,20.59434424417113,23.312343161422437,17.22902518151663,27.201288305519306,22.51668296057857,25.751081049009535,33.90509530997805,24.2260386122065,18.876198674256408,30.233041581721068,22.517225859992077,31.45128424323096,24.10793773403037,30.116592886155036,30.21410416017436,31.798251476867414,23.11446964334197,32.72961493435406,27.01430996501753,23.458168056601316,28.698756134423004,27.28487665900879,32.69219125884524,26.933248344014643,20.07148046763273,17.012190827652994,23.116145312113222,32.97336453696541,27.525007347016135,24.590231863253994,32.095667291005626,20.995208648623795,29.4058244747649,18.200631992257208,21.63484468470745,28.07439226171508,31.136172736193657,30.176538476294372,33.24578636815523,22.563726126567214,25.18451663390554,23.79043993315022,19.78081769931918,31.528749169730336,19.186939275155176,20.421252934946196,29.542060811342807,30.47699856797453,22.986277375791126,19.331840921097267,26.051014346129765,16.080984147595725,24.786792628719496,20.531909241692198,22.714832832911533,17.728931599327076,21.129252766047202,30.176609142617934,18.094229914341867,29.307703237936117,27.435201984046024,17.96521672129221,19.6719286626649,25.43383907851408,33.12907700077187,22.31025329775988,18.875041339495144,19.631930908088545,22.837093470142946,22.772035720861496,32.87998581918255,22.534457402393063,29.650793893749725,31.603916160350124
28.026800779301713,18.06177956462517,27.48234653679784,24.228756568305883,25.90932879282982,16.988108827145755,28.63915430246123,19.93738988429777,31.864006816401467,15.43999393060737,24.556528216561496,25.168604183527574,32.62552487950596,29.85020695952061,27.63878907902013,18.332578155841087,29.55516734931124,27.23951331634862,21.924836396965876,17.21231973634295,25.18810196235833,18.109601010677462,20.751754590751027,23.343139640938197,17.38552896964725,27.16460147154409,22.635681450122096,25.76305354529607,33.713130209026424,24.21006857995135,18.996654287614895,30.07367409049303,22.507610874286883,31.30460973600198,24.10019161401789,29.986526479067347,30.101844187801483,31.692081255851857,23.219038524995778,32.53913136119282,26.998199027097655,23.51695960391103,28.669683732473032,27.224396136516297,32.50891474350216,26.90428721501871,20.148707044246365,17.15919236406108,23.177864074315558,32.78703811865053,27.48662427483375,24.55606108126381,31.921941223512118,21.088222685905382,29.257454294124887,18.30664683956498,21.672876004128412,28.016274179330754,30.97484324381857,30.119622491501385,33.08458534785876,22.66924244297377,25.142345981116637,23.861107364046028,19.94115858141544,31.432328654593885,19.318490199379376,20.478410564632966,29.433637912158982,30.324699164383492,23.00222434939438,19.4604900007625,26.070942749514177,16.2723807301757,24.78523965521374,20.670499181142496,22.77522655486874,17.85257284771641,21.200543767078162,30.078793288076287,18.21713037324816,29.256194470085806,27.329451377991592,18.123809927013706,19.752371332402898,25.399728340944666,32.98936155427064,22.326682614448426,19.03761141108839,19.7135149704185,22.81378632355649,22.804446887249192,32.6840105829628,22.56050981542628,29.536522718734627,31.452460984243896
27.928198495903597,18.234410809135777,27.460528124220467,24.260085449678765,25.91809691121038,17.180548338876296,28.573165123095613,20.0365290976498,31.737333584615595,15.600813201899872,24.58324110872408,25.187988087995517,32.48629633805112,29.77292288790015,27.58402308583285,18.491813961147844,29.496267542777513,27.188468915435802,21.990618876167524,17.398603429997223,25.156940272599833,18.227830726199908,20.909507798511836,23.373588619122827,17.542075708968618,27.127847141299572,22.75460259044679,25.775026198482472,33.52116611356764,24.194097463054714,19.117122719644872,29.914316670691164,22.497989562612716,31.15792818776441,24.092451286606817,29.856458727519534,29.989620125974508,31.585841601201878,23.323745705171163,32.3486585294418,26.98212515428776,23.575796080501977,28.640611256499835,27.163913014966365,32.32564278695725,26.875297563413966,20.225935054807614,17.3061300011357,23.239580642323737,32.60071097487936,27.448241196174394,24.52189781948577,31.748215071079944,21.18123932692084,29.108970345068055,18.412733243477664,21.710796309244593,27.95815624325571,30.813513287749505,30.062707627983677,32.923047586063284,22.774461142774417,25.100718206275165,23.931840510876867,20.101449724821936,31.335873632511852,19.45005068773976,20.53560584020884,29.32515078320513,30.172356755500722,23.018145591094108,19.589091340252157,26.090871735149776,16.463776848994208,24.783687083779242,20.809085297421344,22.835622759219536,17.97621171396569,21.271842924128954,29.980990555510843,18.340049582075494,29.204014312694735,27.224002467368646,18.282400509915114,19.832801891778928,25.365543539854336,32.84964098570592,22.34311135381927,19.200181794473217,19.79509857904826,22.790479215093182,22.836857986547418,32.48803533111359,22.58649819311837,29.422424915188834,31.300970425230517
27.829597116230108,18.40704205817534,27.438705663737615,24.291414335952403,25.926865010721798,17.372987871016004,28.50716695901064,20.135641459040038,31.61064014288638,15.760169165582857,24.613807724222248,25.20751362082745,32.34709997417783,29.695637273961527,27.52930594574525,18.65100862992413,29.43729139684703,27.137508751839647,22.05640046700972,17.58488767799385,25.12578002140379,18.345756414966868,21.06744884268719,23.4038455616014,17.698623150670077,27.091091687525275,22.873522458906915,25.787102067886664,33.329857646132666,24.17742177583048,19.237602022206048,29.754967793202763,22.488362886262117,31.011242789152394,24.084713931889944,29.72639057643257,29.87742712032988,31.47953788436438,23.428584213125955,32.15819549371556,26.966086613606254,23.634673896653343,28.61153872585233,27.103427974922116,32.14237419544055,26.84627911784778,20.303163542806406,17.453006917547803,23.301295524411128,32.414383273815936,27.409858112070083,24.487735152425852,31.574489388708635,21.274257064283002,28.9603786111188,18.518886976237326,21.748612300790487,27.900042708349954,30.65218623890763,30.00579600228711,32.761315974618554,22.87950853696546,25.05940499746474,24.002618776694096,20.26170665240186,31.23939485634554,19.581615880963707,20.592820148659477,29.216631107395834,30.019976848559747,23.034040759964835,19.717651472358618,26.111413191062454,16.654631122239035,24.782529691126353,20.947668610016436,22.896020784134805,18.099848833507675,21.343151122524766,29.883205525170723,18.462983508470646,29.15144395073788,27.118732013542186,18.44098419037188,19.913219027389818,25.33131067038213,32.709920882691954,22.359539507116214,19.36275249429702,19.876681726992185,22.767172116943353,22.869269069610926,32.29206007535286,22.612450555403154,29.308421432529467,31.149464166808063
