Agent0_x,Agent0_y,Agent0_z,Agent1_x,Agent1_y,Agent1_z,Agent2_x,Agent2_y,Agent2_z,Agent3_x,Agent3_y,Agent3_z,Agent4_x,Agent4_y,Agent4_z,Agent5_x,Agent5_y,Agent5_z,Agent6_x,Agent6_y,Agent6_z,Agent7_x,Agent7_y,Agent7_z,Agent8_x,Agent8_y,Agent8_z,Agent9_x,Agent9_y,Agent9_z,Agent10_x,Agent10_y,Agent10_z,Agent11_x,Agent11_y,Agent11_z,Agent12_x,Agent12_y,Agent12_z,Agent13_x,Agent13_y,Agent13_z,Agent14_x,Agent14_y,Agent14_z,Agent15_x,Agent15_y,Agent15_z,Agent16_x,Agent16_y,Agent16_z,Agent17_x,Agent17_y,Agent17_z,Agent18_x,Agent18_y,Agent18_z,Agent19_x,Agent19_y,Agent19_z
28.10889205368451,28.858369939014867,21.273936128378107,27.383964806799987,43.969917252811655,21.085194166471723,17.35494233276812,12.292304603625151,33.96476386917271,11.478503480268246,22.532206143877435,10.642146664508047,32.63666552040899,30.062356175162332,15.623395881925148,19.772031788442014,24.2736666750974,9.231015210382152,16.90939435288785,38.75100117616438,36.45773171796332,34.667468850608635,23.677948275997593,25.289985049828665,26.818206365593465,19.912477654924146,20.781569961219237,41.128001165707225,17.62032639490323,33.49638046061738,21.489724157817005,23.717840471650195,22.247222202768345,22.14261600803887,20.94532703627772,26.81930913746035,40.398911293506714,20.342549033125493,13.766116970574005,25.244527659269004,16.769681821326742,28.166530324130104,22.13666737780118,32.850521773071,22.694781801616084,24.15800050521913,24.6973390683039,27.37505763882218,25.5438262725385,27.882056655145213,26.725980516022467,12.844834977541984,30.08745060461488,16.971306163937857,19.30946080387442,22.35674098495254,33.59327908642212,28.512578192801648,36.70426544957594,30.558802202220043
28.039052905825933,28.76279379703402,21.112729135631373,27.362778241074558,44.02068358028658,21.0816732553219,17.346073185095708,12.092635021387453,33.95745660233837,11.525793661951703,22.474499551772357,10.827709559354952,32.797449568645554,30.17122778406093,15.67130686822779,19.723464898276166,24.237294896129036,9.040441469078962,16.90939435288785,38.75100117616438,36.45773171796332,34.49696270483873,23.64223074254288,25.388229194990622,26.972991980966626,19.79975223517586,20.839314164531125,41.128001165707225,17.62032639490323,33.49638046061738,21.36641659437318,23.561266319814386,22.263948821507494,22.17821240330973,21.008565209304514,27.005679280229934,40.398911293506714,20.342549033125493,13.766116970574005,25.31245784748781,16.887907042043306,28.31284603318104,22.214214011615702,32.868103951037725,22.878295797273044,24.333104655625636,24.78180646108147,27.42200224519794,25.73793492836148,27.927877100251415,26.711070232830476,12.883856512624561,30.196630310068617,16.808342635144342,19.13942378906089,22.350614476417373,33.48816067943994,28.599697063225715,36.85636640330267,30.462492273908087
27.96021328934778,28.674019938182578,20.951783440261156,27.362778241074558,44.02068358028658,21.0816732553219,17.34576219722746,11.893334837694235,33.94074313272865,11.588442914604308,22.345324360579976,10.966953378329016,32.95685121814618,30.280413576252922,15.72297481689897,19.659518042266114,24.244624364890445,8.851081815260876,16.90939435288785,38.75100117616438,36.45773171796332,34.30282321312182,23.630488656735174,25.43483371383573,27.1268968778836,19.694472999104594,20.911629896963472,41.128001165707225,17.62032639490323,33.49638046061738,21.220972829901367,23.434264758701037,22.31607093630572,22.211082364589593,21.08222191323184,27.188693639262286,40.398911293506714,20.342549033125493,13.766116970574005,25.38000865732746,17.01061755251797,28.45560113364703,22.277828700655647,32.868570616692494,23.067908438100385,24.50941927799429,24.865388947543888,27.465901241721312,25.912339299705163,28.00638893744324,26.652597960111017,12.887580391093481,30.306800270935028,16.64146330013895,18.97070550224956,22.34074596550026,33.38121792752225,28.687523443440178,37.010422774698455,30.370008970708053
27.889661160846536,28.575315196842848,20.792787304455906,27.362778241074558,44.02068358028658,21.0816732553219,17.353538787032473,11.69530466107356,33.91384380562574,11.654321223330278,22.174823439713787,11.048129017674738,33.115697127797915,30.38861310388319,15.778299668525515,19.58270045428571,24.2908355109166,8.672298180216105,16.90939435288785,38.75100117616438,36.45773171796332,34.10483727898646,23.613495887713725,25.45747914793476,27.26909928308286,19.59556623059621,21.011609530383357,41.128001165707225,17.62032639490323,33.49638046061738,21.072754035919715,23.321600548573425,22.389132313701346,22.24060036239629,21.168642090382843,27.36662688738268,40.398911293506714,20.342549033125493,13.766116970574005,25.44845436507281,17.133636469048618,28.59766285004826,22.331345862420722,32.85160714422733,23.259867168036106,24.68911023983768,24.94364855071388,27.50573329845295,26.08625154770451,28.078412217976037,26.585017067418576,12.870660734302835,30.41552893599742,16.474454909308314,18.80631772414253,22.31672199561913,33.26986485266491,28.774021984895143,37.16387172043252,30.27529137266382
27.83301620843913,28.492820905485367,20.61962252379832,27.362778241074558,44.02068358028658,21.0816732553219,17.369753341466524,11.4998293921475,33.87477326093041,11.718263103606697,21.988867296601594,11.084622151077527,33.27165568612171,30.499316411067593,15.836795017605588,19.495352408953988,24.366979814897043,8.509287861683623,16.90939435288785,38.75100117616438,36.45773171796332,33.906781481980545,23.58711419570721,25.46630567608712,27.391759821344763,19.50038149783723,21.137681965923015,41.128001165707225,17.62032639490323,33.49638046061738,20.931889348151845,23.207763608247124,22.473975055036163,22.2648193997791,21.268654612440454,27.538123049613574,40.398911293506714,20.342549033125493,13.766116970574005,25.516687422830152,17.261460415862462,28.73552251945891,22.37693127734325,32.820797521256296,23.452150129004373,24.86949936368509,25.02188512669023,27.54232294421595,26.2490683501862,28.16003264655063,26.502380547229627,12.849621514912819,30.525216060786473,16.3085450364768,18.65114655947566,22.261586952890088,33.156365792231824,28.856535639354252,37.316605220497095,30.175973827457415
27.78703442048885,28.37946319512576,20.461395772966096,27.362778241074558,44.02068358028658,21.0816732553219,17.394911390929977,11.307863071864098,33.82461347201494,11.780982658656193,21.799196276807077,11.094170012853914,33.42562078721221,30.610511971271887,15.899487082789676,19.39968574546059,24.462016935961824,8.361586016347285,16.90939435288785,38.75100117616438,36.45773171796332,33.71041218151157,23.549223889512962,25.464455668024193,27.523637564057143,19.40539859487692,21.254243147807554,41.128001165707225,17.62032639490323,33.49638046061738,20.811656987615255,23.07102010897773,22.556711956642165,22.282556845090802,21.379923186332864,27.703364350436836,40.398911293506714,20.342549033125493,13.766116970574005,25.56521303400129,17.414151826219737,28.85523299629187,22.424458182479242,32.76384107294994,23.637884230031943,25.049457220006506,25.10826300008933,27.55473394479001,26.413573131725894,28.23041754167536,26.41302651324762,12.837450775603855,30.637673614153957,16.14360513288985,18.517239630806,22.1562937006434,33.05156948749939,28.9334015876272,37.46856454963377,30.07109299849219
27.750124657091963,28.262440374621022,20.303461201554065,27.362778241074558,44.02068358028658,21.0816732553219,17.446593489461304,11.118881799830127,33.784425917824365,11.846489849464366,21.610228535022646,11.094147268328193,33.57414875414598,30.727725689192038,15.964297478328175,19.296829841748245,24.566110606011073,8.22525857623637,16.90939435288785,38.75100117616438,36.45773171796332,33.52003409686153,23.489819396706082,25.449379490811857,27.665882473545082,19.318914659636437,21.365089503950134,41.128001165707225,17.62032639490323,33.49638046061738,20.671315335477683,22.94951063382642,22.631140903455552,22.315969171615357,21.497026399588655,27.862016340280597,40.398911293506714,20.342549033125493,13.766116970574005,25.560946556620745,17.599092062521926,28.931252113408895,22.47242994528863,32.69663152612942,23.82004236679542,25.233528310532698,25.184481275542044,27.57230119043388,26.575962930056072,28.30917384007305,26.326846475762256,12.83912064843132,30.751867202484792,15.979419153254353,18.40776616709366,22.005688671245615,32.9785373996002,29.00043062019839,37.622581489583204,29.962530154935187
27.71632317456186,28.151369330899485,20.140609480576433,27.362778241074558,44.02068358028658,21.0816732553219,17.566035044185185,10.960889126326972,33.812211347899634,11.918723847025278,21.42373242591115,11.095351794228243,33.71779297938718,30.84909528437572,16.032383878730933,19.187366654761185,24.670510485825258,8.094420983055283,16.90939435288785,38.75100117616438,36.45773171796332,33.33419154764497,23.42079026318237,25.42296878037736,27.782988330062583,19.245410338369574,21.509600171806873,41.128001165707225,17.62032639490323,33.49638046061738,20.4917708720984,22.90457518560356,22.70693398468897,22.40632220256783,21.615093467169796,27.995794131226972,40.398911293506714,20.342549033125493,13.766116970574005,25.52098255339962,17.795044053393443,28.93363868417683,22.507437005043435,32.533794222756754,23.930760560411645,25.419433240883393,25.25779337186709,27.580344411413687,26.700682512160206,28.389025037944023,26.192426194411784,12.856420986500446,30.866288360560226,15.81629804215168,18.303463766478277,21.840380520391733,32.93617911248731,29.05850004501368,37.77731669863029,29.849902640611305
27.696532466574084,28.02966026764958,19.983144462873536,27.362778241074558,44.02068358028658,21.0816732553219,17.706843482031594,10.888586271986375,33.93446224190641,11.999796768917614,21.241022042410833,11.101992358737863,33.85806804153115,30.972208044683377,16.104259849610873,19.071875080087516,24.768726758802195,7.963978429025104,16.90939435288785,38.75100117616438,36.45773171796332,33.15386622152623,23.348177551421845,25.37595632616624,27.900239232373686,19.16416557947519,21.649784033429476,41.128001165707225,17.62032639490323,33.49638046061738,20.296917682633037,22.910932161930184,22.751563833525353,22.527022405635087,21.720100013027164,28.11581532230016,40.398911293506714,20.342549033125493,13.766116970574005,25.470571237960147,17.97728296460744,28.868464467532526,22.517178630939572,32.34434821290531,23.994127034798872,25.59662127567955,25.34925662061964,27.564888847603015,26.808818363606346,28.46552323578494,26.042577392751205,12.890439537568318,30.980448664963447,15.655642624932693,18.19764820720046,21.681171625163525,32.87739480254889,29.10463590533038,37.948225347655146,29.756834299692738
27.680282606460384,27.93255053353974,19.80905930673608,27.362778241074558,44.02068358028658,21.0816732553219,17.797989827937887,10.897580052137933,34.11225834857502,12.091073770386087,21.063671342402458,11.116663357663064,33.99358958448275,31.099674981646917,16.177649844686155,18.951115191166696,24.856498397096757,7.830887524982344,16.90939435288785,38.75100117616438,36.45773171796332,32.981614137276964,23.27117713809391,25.309622655838787,28.007697465901057,19.06327086799706,21.784961639721796,41.128001165707225,17.62032639490323,33.49638046061738,20.09867279133951,22.923120581080145,22.77502455633269,22.67583784610061,21.796573366090453,28.225386262564037,40.398911293506714,20.342549033125493,13.766116970574005,25.40897086239418,18.148394560191353,28.785240579213973,22.529006609321428,32.14600967941776,24.01697271407101,25.7782696716465,25.42959138846177,27.5414328181354,26.908602212759806,28.545445021607843,25.888773323887612,12.942360534421889,31.093834672426844,15.499284627384624,18.068993342012895,21.535596543212637,32.829899316673256,29.124475231938927,38.13268781540486,29.682134908052596
