Agent0_x,Agent0_y,Agent0_z,Agent1_x,Agent1_y,Agent1_z,Agent2_x,Agent2_y,Agent2_z,Agent3_x,Agent3_y,Agent3_z,Agent4_x,Agent4_y,Agent4_z,Agent5_x,Agent5_y,Agent5_z,Agent6_x,Agent6_y,Agent6_z,Agent7_x,Agent7_y,Agent7_z
-4.5379345891763805,25.043980050767743,0,54.56170822528198,24.816507977052897,0,9.314495731872402,10.797133629069922,0,44.906869066500555,44.52115330337666,0,24.897669315937353,-4.511136320686417,0,25.169082709888514,54.577331970939625,0,45.88064541917606,4.12727834206994,0,4.018034997485676,45.81353859390515,0
-4.5379345891763805,25.043980050767743,0,54.56170822528198,24.816507977052897,0,9.190660431721538,10.64008325996324,0,45.02909066464895,44.679462750176434,0,24.897669315937353,-4.511136320686417,0,25.169082709888514,54.577331970939625,0,45.88064541917606,4.12727834206994,0,4.018034997485676,45.81353859390515,0
-4.5379345891763805,25.043980050767743,0,54.56170822528198,24.816507977052897,0,9.066825131570674,10.483032890856556,0,45.1475019417437,44.832836818718434,0,24.897669315937353,-4.511136320686417,0,25.169082709888514,54.577331970939625,0,45.88064541917606,4.12727834206994,0,4.018034997485676,45.81353859390515,0
-4.5379345891763805,25.043980050767743,0,54.56170822528198,24.816507977052897,0,8.94298983141981,10.325982521749873,0,45.25407209112897,44.97087348040623,0,24.897669315937353,-4.511136320686417,0,25.169082709888514,54.577331970939625,0,45.88064541917606,4.12727834206994,0,4.018034997485676,45.81353859390515,0
-4.5379345891763805,25.043980050767743,0,54.56170822528198,24.816507977052897,0,8.819154531268946,10.16893215264319,0,45.349985225575715,45.09510647592525,0,24.897669315937353,-4.511136320686417,0,25.169082709888514,54.577331970939625,0,45.88064541917606,4.12727834206994,0,4.018034997485676,45.81353859390515,0
-4.5379345891763805,25.043980050767743,0,54.56170822528198,24.816507977052897,0,8.695319231118082,10.011881783536507,0,45.43630704657779,45.20691617189237,0,24.897669315937353,-4.511136320686417,0,25.169082709888514,54.577331970939625,0,45.88064541917606,4.12727834206994,0,4.018034997485676,45.81353859390515,0
-4.5379345891763805,25.043980050767743,0,54.56170822528198,24.816507977052897,0,8.571483930967219,9.854831414429825,0,45.513996685479654,45.307544898262776,0,24.897669315937353,-4.511136320686417,0,25.169082709888514,54.577331970939625,0,45.88064541917606,4.12727834206994,0,4.018034997485676,45.81353859390515,0
-4.5379345891763805,25.043980050767743,0,54.56170822528198,24.816507977052897,0,8.447648630816355,9.697781045323142,0,45.583917360491334,45.39811075199614,0,24.897669315937353,-4.511136320686417,0,25.169082709888514,54.577331970939625,0,45.88064541917606,4.12727834206994,0,4.018034997485676,45.81353859390515,0
-4.5379345891763805,25.043980050767743,0,54.56170822528198,24.816507977052897,0,8.323813330665491,9.540730676216459,0,45.64684596800184,45.47962002035617,0,24.897669315937353,-4.511136320686417,0,25.169082709888514,54.577331970939625,0,45.88064541917606,4.12727834206994,0,4.018034997485676,45.81353859390515,0
-4.5379345891763805,25.043980050767743,0,54.56170822528198,24.816507977052897,0,8.199978030514627,9.383680307109776,0,45.7034817147613,45.5529783618802,0,24.897669315937353,-4.511136320686417,0,25.169082709888514,54.577331970939625,0,45.88064541917606,4.12727834206994,0,4.018034997485676,45.81353859390515,0
-4.5379345891763805,25.043980050767743,0,54.56170822528198,24.816507977052897,0,8.076142730363763,9.226629938003093,0,45.754453886844814,45.61900086925182,0,24.897669315937353,-4.511136320686417,0,25.169082709888514,54.577331970939625,0,45.88064541917606,4.12727834206994,0,4.018034997485676,45.81353859390515,0
-4.5379345891763805,25.043980050767743,0,54.56170822528198,24.816507977052897,0,7.952307430212899,9.06957956889641,0,45.800328841719974,45.67842112588628,0,24.897669315937353,-4.511136320686417,0,25.169082709888514,54.577331970939625,0,45.88064541917606,4.12727834206994,0,4.018034997485676,45.81353859390515,0
-4.5379345891763805,25.043980050767743,0,54.56170822528198,24.816507977052897,0,7.8284721300620355,8.912529199789727,0,45.84161630110762,45.7318993568573,0,24.897669315937353,-4.511136320686417,0,25.169082709888514,54.577331970939625,0,45.88064541917606,4.12727834206994,0,4.018034997485676,45.81353859390515,0
-4.5379345891763805,25.043980050767743,0,54.56170822528198,24.816507977052897,0,7.704636829911172,8.755478830683044,0,45.8787750145565,45.78002976473121,0,24.897669315937353,-4.511136320686417,0,25.169082709888514,54.577331970939625,0,45.88064541917606,4.12727834206994,0,4.018034997485676,45.81353859390515,0
-4.5379345891763805,25.043980050767743,0,54.56170822528198,24.816507977052897,0,7.580801529760308,8.598428461576361,0,45.9122178566605,45.823347131817734,0,24.897669315937353,-4.511136320686417,0,25.169082709888514,54.577331970939625,0,45.88064541917606,4.12727834206994,0,4.018034997485676,45.81353859390515,0
-4.5379345891763805,25.043980050767743,0,54.56170822528198,24.816507977052897,0,7.456966229609444,8.441378092469678,0,45.9122178566605,45.823347131817734,0,24.897669315937353,-4.511136320686417,0,25.169082709888514,54.577331970939625,0,45.88064541917606,4.12727834206994,0,4.018034997485676,45.81353859390515,0
-4.5379345891763805,25.043980050767743,0,54.56170822528198,24.816507977052897,0,7.33313092945858,8.284327723362995,0,45.9122178566605,45.823347131817734,0,24.897669315937353,-4.511136320686417,0,25.169082709888514,54.577331970939625,0,45.88064541917606,4.12727834206994,0,4.018034997485676,45.81353859390515,0
-4.5379345891763805,25.043980050767743,0,54.56170822528198,24.816507977052897,0,7.209295629307716,8.127277354256313,0,45.9122178566605,45.823347131817734,0,24.897669315937353,-4.511136320686417,0,25.169082709888514,54.577331970939625,0,45.88064541917606,4.12727834206994,0,4.018034997485676,45.81353859390515,0
-4.5379345891763805,25.043980050767743,0,54.56170822528198,24.816507977052897,0,7.085460329156852,7.97022698514963,0,45.9122178566605,45.823347131817734,0,24.897669315937353,-4.511136320686417,0,25.169082709888514,54.577331970939625,0,45.88064541917606,4.12727834206994,0,4.018034997485676,45.81353859390515,0
-4.5379345891763805,25.043980050767743,0,54.56170822528198,24.816507977052897,0,6.9616250290059885,7.813176616042947,0,45.9122178566605,45.823347131817734,0,24.897669315937353,-4.511136320686417,0,25.169082709888514,54.577331970939625,0,45.88064541917606,4.12727834206994,0,4.018034997485676,45.81353859390515,0
