Agent0_x,Agent0_y,Agent0_z,Agent1_x,Agent1_y,Agent1_z,Agent2_x,Agent2_y,Agent2_z,Agent3_x,Agent3_y,Agent3_z
24.192778566155873,30.831422189814504,25.0,25.793607523058274,19.17611195658496,25.0,17.954147682312303,23.92958859623196,25.0,32.03037592021835,26.064087436570514,25.0
23.997688466905682,30.787378425505008,25.0,25.988616066516833,19.220515424672165,25.0,17.99953638270243,23.73480701117604,25.0,31.984746907984327,26.258812866965588,25.0
23.80265328929533,30.743092090202815,25.0,26.18356039876289,19.265199955833847,25.0,18.0503813459833,23.54137798101519,25.0,31.933764281455957,26.45220565843484,25.0
23.607805504162165,30.697988424845107,25.0,26.37831179546482,19.310718012499812,25.0,18.107023476670467,23.349566435400185,25.0,31.87708091663317,26.644005022751738,25.0
23.41326445252599,30.651579597793656,25.0,26.572741610970162,19.357590678762342,25.0,18.16958880555329,23.159604387554346,25.0,31.81449596566659,26.83396060680367,25.0
23.219076081877468,30.603716493998856,25.0,26.76679526290066,19.40599708507842,25.0,18.237653157403063,22.97154257854659,25.0,31.746365627184556,27.021998520476217,25.0
23.025236037927268,30.554461673307024,25.0,26.96046530916821,19.455916151363013,25.0,18.310372506130737,22.78523128978334,25.0,31.673446865542196,27.20823185315473,25.0
22.83167012741284,30.504140323099385,25.0,27.153804369103643,19.507102164132945,25.0,18.386311757206077,22.60020904748227,25.0,31.597013549173266,27.39305054308853,25.0
22.6381467474913,30.453655657865827,25.0,27.34699149510799,19.558858654993333,25.0,18.462635971111276,22.415345275012506,25.0,31.519457021919187,27.577400712820722,25.0
22.443832810952326,30.406304902151405,25.0,27.540630476258595,19.608898089232298,25.0,18.53012808740675,22.227077342963636,25.0,31.447413938096602,27.76397454290772,25.0
22.25077330868418,30.354074369089066,25.0,27.73276810091587,19.664424057851136,25.0,18.599905586765548,22.03964442007325,25.0,31.371797756502456,27.949129054278956,25.0
22.0598627977735,30.294465839298244,25.0,27.9225518609696,19.727528133946645,25.0,18.676873179175523,21.855047589876705,25.0,31.288967234185616,28.131170545628372,25.0
21.871528565906438,30.22715895178261,25.0,28.109590971829125,19.79835447797822,25.0,18.762743774840896,21.674420236466226,25.0,31.197871583861534,28.30921992780094,25.0
21.68595325101546,30.15258145850807,25.0,28.293730035941582,19.876410900313527,25.0,18.857725485030755,21.498413206125363,25.0,31.09857778088146,28.482830816542844,25.0
21.503199659308823,30.071334152593813,25.0,28.474923342579995,19.961080762894248,25.0,18.961391645872684,21.32737716578212,25.0,30.991565346581325,28.651793353530067,25.0
21.323284282447787,29.983981664541375,25.0,28.653163497431688,20.051802575036888,25.0,19.073100860733327,21.16148246630315,25.0,30.87741501913301,28.81601790328875,25.0
