Agent0_x,Agent0_y,Agent0_z,Agent1_x,Agent1_y,Agent1_z,Agent2_x,Agent2_y,Agent2_z,Agent3_x,Agent3_y,Agent3_z,Agent4_x,Agent4_y,Agent4_z,Agent5_x,Agent5_y,Agent5_z,Agent6_x,Agent6_y,Agent6_z,Agent7_x,Agent7_y,Agent7_z,Agent8_x,Agent8_y,Agent8_z,Agent9_x,Agent9_y,Agent9_z,Agent10_x,Agent10_y,Agent10_z,Agent11_x,Agent11_y,Agent11_z,Agent12_x,Agent12_y,Agent12_z,Agent13_x,Agent13_y,Agent13_z,Agent14_x,Agent14_y,Agent14_z,Agent15_x,Agent15_y,Agent15_z,Agent16_x,Agent16_y,Agent16_z,Agent17_x,Agent17_y,Agent17_z,Agent18_x,Agent18_y,Agent18_z,Agent19_x,Agent19_y,Agent19_z
25.0,37.3,25.0,17.69343736816209,36.02905940566637,30.2059854711738,26.190829902474192,34.733292845674384,14.44641691756244,34.86349350861906,33.449559165131426,35.00625161388959,7.118892870745312,32.16306808018033,22.539954161723468,41.5486855892008,30.8605446936752,16.81239619920536,19.632733142074283,29.551866714103152,40.529084030851756,15.104378678661995,28.25355086626862,10.180675906401943,45.67801578746151,26.955564350891628,30.873449711779248,4.421390599279277,25.651865371258054,31.606872853684024,34.42027420491345,24.34922373493731,9.342883152095906,31.575071429936962,23.0483830104016,41.30406073578679,6.3989673031858025,21.742062270819517,16.61580548777668,45.237002568187116,20.43811839819401,21.539629142496548,13.73009376262836,19.144746522721466,37.467997042528395,22.67172627488945,17.853237637592994,11.025567387114561,37.401738704780556,16.54641960194038,33.129487729827815,11.364265484393332,15.24788398291746,25.438573669508223,32.02337242201592,13.971558728028757,19.563960511408165,25.0,12.7,25.0
24.975256539947768,37.101543106733246,24.998380524914094,17.77198778487938,35.88243971710085,30.134472836873144,26.15852758319508,34.611732241687044,14.590383689999836,34.74317313867755,33.34648675131548,34.884189801321966,7.2966775910431005,32.07475759991084,22.56432324671263,41.377826583364595,30.800036755771455,16.896930154367176,19.695694775420378,29.498470270311568,40.346917479265564,15.21363733720455,28.21762804832671,10.344297716331406,45.489262376089385,26.94289321424413,30.81908553196215,4.603309494517858,25.64576908121759,31.545292877278136,34.31723117817431,24.35634220671673,9.514147456607859,31.502022670827944,23.0684042450401,41.12160084454267,6.579020262880245,21.77359822584956,16.696962220372406,45.0427200668493,20.472656876243242,21.57220832615672,13.856740764733663,19.210545677021877,37.327886342897386,22.7010724722053,17.943317380449145,11.201704948781767,37.24855225108784,16.63179879970168,33.03334043140147,11.526887071831062,15.364189018466497,25.433343181465045,31.906445317614978,14.112500789186335,19.64058038494504,24.973357919660184,12.898214570606513,25.001087912883552
24.94952579695872,36.9032227761386,24.995739438383527,17.850999489187814,35.74926305467022,30.06654242833069,26.133125849147028,34.50797988172677,14.730858501297806,34.62285276873604,33.24341433749954,34.762127988754344,7.472148881426675,31.98182901606609,22.588283725750678,41.20306179349034,30.75315221382148,16.98213055311242,19.758656408766473,29.445073826519984,40.16475092767937,15.322895995747107,28.1817052303848,10.507919526260869,45.30261988035518,26.935647080189,30.76080753256614,4.7789888349213765,25.647533270529927,31.487453405261043,34.214188151435174,24.363460678496146,9.685411761119811,31.43422947790573,23.09266351415091,40.93951064976569,6.738830216475255,21.798810452669326,16.776841557384138,44.852614307395044,20.484029307676447,21.598523583308456,13.983387766838966,19.276344831322287,37.18777564326638,22.73041866952115,18.033397123305296,11.377842510448973,37.09081793598675,16.70983772543818,32.93831510893696,11.67762262872527,15.495530643214167,25.428035687099992,31.793077272858955,14.234973760415858,19.7174436456928,24.945756920147584,13.096300852200626,25.00098856439135
24.923625283842654,36.70496219762098,24.99105900825553,17.931412361774786,35.63396917736814,30.004273890786354,26.117562678158517,34.429893959640836,14.866538958759483,34.50253239879453,33.14034192368359,34.64006617618672,7.646164477686564,31.884364927869868,22.603093309485363,41.02658527353201,30.724627548521916,17.071809878338154,19.82161804211257,29.3916773827284,39.98258437609318,15.432154654289663,28.14578241244289,10.671541336190332,45.11476200314966,26.94037807242126,30.694117769660824,4.948229907965372,25.6597289880381,31.43503804282748,34.11316823689385,24.3649156937586,9.85801784385344,31.37390432065882,23.123880130664435,40.75713645819517,6.879139100824995,21.798988118975558,16.853290941496695,44.6625049747573,20.462230930121045,21.615318321503917,14.110034768944269,19.342143985622698,37.04766494363537,22.759764866837,18.123476866161447,11.553980072116179,36.92498046981968,16.77352690753895,32.84643680410594,11.826713114319057,15.628820665079235,25.42562795442828,31.685140888438436,14.331515832925344,19.795711089421342,24.91755698283428,13.294300224408248,24.999982512248792
24.887531333532568,36.50835829902192,24.9977023362366,18.014865155657006,35.54288544679232,29.950760462988242,26.11601570307767,34.38875637876726,14.995877385928937,34.38221202885302,33.03726950986765,34.5180043636191,7.81510847659275,31.77743067184055,22.607888110945595,40.85222469393869,30.724143584875943,17.169780047589157,19.882504475006428,29.33610076957423,39.80036450242466,15.54141331283222,28.109859594500982,10.835163146119795,44.93305180321765,26.966260547173178,30.614672815501446,5.1130660516020665,25.687135996569587,31.39184258186972,34.019374916322036,24.353975875573802,10.034321937379929,31.323947502761804,23.167386279794176,40.572066819898424,6.988981846925719,21.76066561430585,16.92003348272794,44.47843335064856,20.38404160608585,21.617334953570136,14.231841854490414,19.41544166683996,36.908773568547275,22.78911106415285,18.213556609017598,11.730117633783385,36.74640307737302,16.809547051773446,32.7638979398281,11.973958702071165,15.764165262131256,25.426387517699272,31.584771834758268,14.391776061841876,19.876971475991823,24.888699473729336,13.492193608006147,24.99764736847741
24.844458851103376,36.313243996827616,25.00637241908601,18.100847613558084,35.4844469511612,29.90588436233856,26.143212871337756,34.39945038836651,15.1187527681612,34.250343230114076,32.95047197807448,34.39521670791315,7.973048641839347,31.65522122818395,22.596944798694622,40.68802279799086,30.76582073555946,17.276085045016575,19.943153642893357,29.2699030997316,39.62164811553742,15.650671971374775,28.073936776559073,10.998784956049258,44.76729665750761,27.022638476153652,30.517994168456116,5.278406510885666,25.735585442046236,31.362993055728666,33.94128018115545,24.319650168647456,10.215216818963865,31.29565951294395,23.234133665800734,40.38566784969377,7.054091197247325,21.659553635998588,16.97016343480656,44.32834948626955,20.252495054838437,21.60428357402712,14.34963479599609,19.490434610628682,36.77181191883139,22.818457261468698,18.30363635187375,11.90625519545059,36.5556621253042,16.79853747714635,32.70476522070906,12.118280546515345,15.902539202510399,25.43127196650948,31.494651321500317,14.401461757888788,19.96423591270187,24.85914901903557,13.689947523883585,24.993157448374475
24.79263582079146,36.12027648565956,25.015199262400348,18.193280340683945,35.46962932354342,29.87480370354163,26.21707297248716,34.48270632545613,15.236357329176368,34.11121610709144,32.87134518297241,34.275289255108056,8.125741006378087,31.532445685338107,22.556804944553413,40.53544749995588,30.846241170919455,17.377343782940994,19.990053085023938,29.186879000876225,39.44584299235526,15.759930629917331,28.038013958617164,11.162406765978721,44.616707596500184,27.10086519091568,30.412147506711676,5.4536213883307605,25.81201259735667,31.35512020069969,33.89055955318844,24.250928342128205,10.396061305909114,31.30965015762066,23.328170337743412,40.20970942792466,7.054932126994037,21.46079233011749,16.992372354672273,44.224729935404,20.083138626760967,21.58017156566486,14.461564298022838,19.56910159139576,36.63365832517917,22.847803458784547,18.3937160947299,12.082392757117796,36.368421401006714,16.73117157661322,32.68469667293119,12.257807444130734,16.04547537976498,25.441346393226276,31.417825008258962,14.340863466976066,20.063137573062697,24.829079336167666,13.887515688069831,24.9852432413832
24.72984631687759,35.93051887961905,25.022236957195126,18.301463179338462,35.51665484628713,29.868883587105817,26.32888363168458,34.6223718377521,15.325754874807911,33.96584456941905,32.79978572156546,34.15804438520786,8.25687321341581,31.39781037801447,22.48841139003776,40.35272928718171,30.926967322262065,17.38721004920655,20.022857854873713,29.08257469348442,39.27837819445845,15.869189288459888,28.002091140675255,11.326028575908184,44.46789708465857,27.182461392538237,30.306329306735453,5.625824342225303,25.912447024367157,31.37121580696566,33.873208259881885,24.1497232692767,10.567690166680581,31.380004756255378,23.442258708941093,40.06127063916509,7.0092754929657834,21.266271145733775,16.983598496047527,44.1431000373449,19.960191961090707,21.715155554135443,14.557928404296856,19.63634801562155,36.492327072925754,22.877149656100396,18.48379583758605,12.258530318785002,36.19553465567432,16.631257421210016,32.69598094687493,12.3898815679157,16.194845824694948,25.456995546809047,31.359191325403756,14.18897222340144,20.17928894567701,24.79912161390023,14.084824425759251,24.972136109433208
24.66055216645856,35.74293538810827,25.025516352006967,18.46156630037469,35.603888575606945,29.951086185017417,26.443193126627794,34.7697906327525,15.397873098901805,33.81534769736093,32.73480347116783,34.04346690646975,8.36327848508682,31.24777765456388,22.40987413738262,40.18530105507931,31.03444250432684,17.366792597475033,20.04838201705116,28.950942809900102,39.129981549047635,15.973877297209818,27.958264140288012,11.480141376480365,44.32502282990992,27.268087024520128,30.195626106791995,5.787789169723074,26.025417372919478,31.402919040264255,33.874672472407134,24.033248016160673,10.73026744520756,31.499740592938775,23.558772958547397,39.95132629391529,6.954942209912577,21.073793994171425,16.98293481004924,44.09120216782926,19.827953524238453,21.855937679984606,14.635355357958861,19.68768626889243,36.33942849118275,22.902082884592385,18.57351683950627,12.435528838359033,36.02477676468169,16.528625405142154,32.71354260800351,12.519768001619092,16.34630734379551,25.470740457560474,31.33047032522368,14.016108431023012,20.27569026015562,24.770813208825874,14.281780644093999,24.95196478668478
24.590533004450275,35.55565570088953,25.020654695200097,18.602173744599163,35.7137132040484,30.04146371328832,26.55472182610531,34.91611118716764,15.47630551916602,33.6614917766331,32.673424807389196,33.93139097109671,8.44776075061351,31.087198920871046,22.325747939934473,40.0259939425316,31.14957122745416,17.329824760064852,20.064158556584292,28.784985256405484,39.01948633992778,16.074105394100116,27.909615942339443,11.619135007495602,44.180206911520166,27.350278589825184,30.08484300170084,5.934220931926681,26.151210056829697,31.455206129422184,33.88197822242224,23.91523167754545,10.89157079246537,31.64821769318236,23.667466530708325,39.87296649507587,6.902978404288312,20.880953297292525,16.99352860692777,44.05712600839234,19.696177636434477,22.00247754060793,14.71179744785572,19.677522429206718,36.154893119898425,22.92804789817418,18.6622635850582,12.612869846655588,35.84458716509534,16.441921232285985,32.717296886927485,12.649146341504443,16.49851681570374,25.480411126096186,31.29639715573209,13.845525876701291,20.37438479537351,24.746548566698745,14.478794053055156,24.92753235266877
